iter,n,K,speed
71,20,1000,0.067097859
71,22,1000,0.086279222
71,24,1000,0.07278018
71,26,1000,0.347520207
71,28,1000,0.138911026
71,30,1000,0.280778713
71,32,1000,0.275136535
71,34,1000,0.402464532
71,36,1000,0.702762884
71,38,1000,0.482630719
71,40,1000,0.883698933
71,42,1000,0.853283656
71,44,1000,0.79917776
71,46,1000,1.017881964
71,48,1000,1.483138755
71,50,1000,1.738677301
71,52,1000,1.774509123
71,54,1000,2.07378366
71,56,1000,2.372742571
71,58,1000,2.836784216
71,60,1000,3.040597242
71,62,1000,3.141461592
71,64,1000,2.990587425
71,66,1000,4.093199573
71,68,1000,5.180100508
71,70,1000,5.120830561
71,72,1000,6.125415484
71,74,1000,7.017021765
71,76,1000,7.381144822
71,78,1000,9.02627157
71,80,1000,10.126455921
71,82,1000,10.953630968
71,84,1000,11.94039563
71,86,1000,12.47918562
71,88,1000,13.096916795
71,90,1000,15.039906369
71,92,1000,15.787243918
71,94,1000,17.448939688
71,96,1000,20.715239657
71,98,1000,23.744395468
71,100,1000,23.205147914
72,10,1000,0.018164185
72,12,1000,0.019974338
72,14,1000,0.031984861
72,16,1000,0.031176441
72,18,1000,0.05541429
72,20,1000,0.039854347
72,22,1000,0.074256256
72,24,1000,0.094311665
72,26,1000,0.16779903
72,28,1000,0.214677452
72,30,1000,0.187759953
72,32,1000,0.510777046
72,34,1000,0.423659775
72,36,1000,0.171929959
72,38,1000,0.559824487
72,40,1000,0.872455314
72,42,1000,1.003540242
72,44,1000,0.762065993
72,46,1000,1.14638395
72,48,1000,1.393499522
72,50,1000,1.530293348
72,52,1000,1.379936973
72,54,1000,2.126126643
72,56,1000,2.315690775
72,58,1000,1.749693872
72,60,1000,2.919036024
72,62,1000,2.949229872
72,64,1000,3.611678583
72,66,1000,4.745768734
72,68,1000,3.858263392
72,70,1000,5.695591587
72,72,1000,6.327358018
72,74,1000,6.732220331
72,76,1000,7.711484027
72,78,1000,8.550283908
72,80,1000,10.136201067
72,82,1000,11.575117017
72,84,1000,12.627119894
72,86,1000,14.696692626
72,88,1000,12.853459606
72,90,1000,15.40090179
72,92,1000,15.789092568
72,94,1000,19.163947509
72,96,1000,19.987150996
72,98,1000,22.586525115
72,100,1000,23.177777006
73,10,1000,0.012858037
73,12,1000,0.021949329
73,14,1000,0.037485658
73,16,1000,0.031000653
73,18,1000,0.051459874
73,20,1000,0.046808315
73,22,1000,0.106347423
73,24,1000,0.122193388
73,26,1000,0.080591527
73,28,1000,0.398628531
73,30,1000,0.277521941
73,32,1000,0.278713649
73,34,1000,0.346907946
73,36,1000,0.716655858
73,38,1000,0.506765187
73,40,1000,0.488594563
73,42,1000,0.773067536
73,44,1000,1.091355787
73,46,1000,1.272789773
73,48,1000,0.913423156
73,50,1000,1.595364664
73,52,1000,2.032866608
73,54,1000,1.853335645
73,56,1000,2.486148966
73,58,1000,2.646320681
73,60,1000,2.690916391
73,62,1000,3.852669116
73,64,1000,4.188025713
73,66,1000,3.706013124
73,68,1000,4.302062986
73,70,1000,5.627770938
73,72,1000,6.511817588
73,74,1000,6.777344905
73,76,1000,8.214226598
73,78,1000,8.818561117
73,80,1000,7.772837705
73,82,1000,10.796081857
73,84,1000,12.752672179
73,86,1000,12.511546589
73,88,1000,14.567246377
73,90,1000,16.193123918
73,92,1000,14.056313355
73,94,1000,19.594361246
73,96,1000,20.862837643
73,98,1000,25.00813697
73,100,1000,25.989421139
74,10,1000,0.014826883
74,12,1000,0.016502779
74,14,1000,0.02767698
74,16,1000,0.037646367
74,18,1000,0.192988455
74,20,1000,0.061981047
74,22,1000,0.06590163
74,24,1000,0.126385401
74,26,1000,0.149263837
74,28,1000,0.156962196
74,30,1000,0.387715526
74,32,1000,0.254309353
74,34,1000,0.250913939
74,36,1000,0.601078888
74,38,1000,0.70046126
74,40,1000,0.749655334
74,42,1000,0.958444141
74,44,1000,0.85639602
74,46,1000,1.010078921
74,48,1000,1.545489373
74,50,1000,1.292054382
74,52,1000,1.535379227
74,54,1000,2.350914804
74,56,1000,2.498232727
74,58,1000,2.844074208
74,60,1000,3.202630445
74,62,1000,3.574583631
74,64,1000,4.309039296
74,66,1000,4.393516349
74,68,1000,5.484105848
74,70,1000,5.297735258
74,72,1000,5.868809447
74,74,1000,6.780228583
74,76,1000,7.275718866
74,78,1000,9.121122067
74,80,1000,10.249757409
74,82,1000,11.16022118
74,84,1000,12.1681232
74,86,1000,12.152381373
74,88,1000,15.635618216
74,90,1000,15.238686498
74,92,1000,17.652262212
74,94,1000,18.220641315
74,96,1000,20.865787191
74,98,1000,18.33956806
74,100,1000,23.263125555
75,10,1000,0.005866524
75,12,1000,0.018418944
75,14,1000,0.023105428
75,16,1000,0.039076738
75,18,1000,0.055108968
75,20,1000,0.061654673
75,22,1000,0.097244696
75,24,1000,0.128137022
75,26,1000,0.144957914
75,28,1000,0.278408237
75,30,1000,0.181044142
75,32,1000,0.278152669
75,34,1000,0.338406968
75,36,1000,0.449079797
75,38,1000,0.714298576
75,40,1000,0.418289395
75,42,1000,0.96211402
75,44,1000,0.790605937
75,46,1000,1.249931571
75,48,1000,1.7595162
75,50,1000,1.353939161
75,52,1000,2.274621642
75,54,1000,2.214506128
75,56,1000,2.340980655
75,58,1000,2.536229103
75,60,1000,2.912011106
75,62,1000,3.377042606
75,64,1000,4.137571762
75,66,1000,4.32112007
75,68,1000,4.935040544
75,70,1000,4.873161725
75,72,1000,6.392791837
75,74,1000,7.874698193
75,76,1000,7.530279527
75,78,1000,8.609469107
75,80,1000,9.195727859
75,82,1000,10.471598849
75,84,1000,11.203431157
75,86,1000,12.862311951
75,88,1000,15.137164247
75,90,1000,15.454364462
75,92,1000,18.280702368
75,94,1000,17.040285878
75,96,1000,18.854766092
75,98,1000,23.775144157
75,100,1000,23.213016285
76,10,1000,0.015439492
76,12,1000,0.021249637
76,14,1000,0.023501487
76,16,1000,0.032168391
76,18,1000,0.061636683
76,20,1000,0.032462134
76,22,1000,0.073899276
76,24,1000,0.143302197
76,26,1000,0.12074076
76,28,1000,0.343843217
76,30,1000,0.21701281
76,32,1000,0.251615344
76,34,1000,0.286302961
76,36,1000,0.752108177
76,38,1000,0.708465421
76,40,1000,0.511861596
76,42,1000,0.774488621
76,44,1000,1.045131669
76,46,1000,1.237997796
76,48,1000,1.778022765
76,50,1000,1.343853785
76,52,1000,2.092727425
76,54,1000,2.32120483
76,56,1000,2.46702309
76,58,1000,2.908728364
76,60,1000,3.391966316
76,62,1000,3.229412197
76,64,1000,3.563938666
76,66,1000,4.273319503
76,68,1000,4.830200321
76,70,1000,5.665654021
76,72,1000,6.241702029
76,74,1000,7.056237505
76,76,1000,8.643120517
76,78,1000,7.921446591
76,80,1000,9.289113294
76,82,1000,10.766970579
76,84,1000,11.685049294
76,86,1000,12.774691841
76,88,1000,14.227559184
76,90,1000,14.928665382
76,92,1000,17.6490152
76,94,1000,15.805419547
76,96,1000,17.924150479
76,98,1000,23.116481752
76,100,1000,27.649009337
77,10,1000,0.014007396
77,12,1000,0.021183438
77,14,1000,0.037009134
77,16,1000,0.042182303
77,18,1000,0.064258702
77,20,1000,0.086674087
77,22,1000,0.129881447
77,24,1000,0.120583617
77,26,1000,0.072950998
77,28,1000,0.173807103
77,30,1000,0.202883759
77,32,1000,0.29737175
77,34,1000,0.550332042
77,36,1000,0.482081444
77,38,1000,0.692393249
77,40,1000,0.61680078
77,42,1000,0.594432699
77,44,1000,1.190425783
77,46,1000,1.178965448
77,48,1000,1.376161608
77,50,1000,1.443557056
77,52,1000,1.980658162
77,54,1000,2.104533449
77,56,1000,2.287486325
77,58,1000,2.40168584
77,60,1000,3.133641875
77,62,1000,3.464339356
77,64,1000,3.858813139
77,66,1000,4.159696351
77,68,1000,4.204586941
77,70,1000,6.178394157
77,72,1000,6.206964347
77,74,1000,6.57525094
77,76,1000,8.034485631
77,78,1000,8.22298214
77,80,1000,8.700280055
77,82,1000,9.795648679
77,84,1000,11.378655513
77,86,1000,12.660516543
77,88,1000,14.996617541
77,90,1000,15.558291039
77,92,1000,18.583013944
77,94,1000,19.438906051
77,96,1000,17.922780727
77,98,1000,23.254000463
77,100,1000,23.860426128
78,10,1000,0.011520587
78,12,1000,0.027283537
78,14,1000,0.026855888
78,16,1000,0.053391279
78,18,1000,0.062367091
78,20,1000,0.056024399
78,22,1000,0.101806692
78,24,1000,0.316629526
78,26,1000,0.179625822
78,28,1000,0.179166844
78,30,1000,0.204384367
78,32,1000,0.257965792
78,34,1000,0.687823426
78,36,1000,0.303903138
78,38,1000,0.4082192
78,40,1000,0.817252893
78,42,1000,0.988423431
78,44,1000,1.003062491
78,46,1000,0.700296965
78,48,1000,1.242471442
78,50,1000,1.779064047
78,52,1000,1.805577707
78,54,1000,2.332011105
78,56,1000,2.164297145
78,58,1000,2.588065404
78,60,1000,2.881000039
78,62,1000,3.880036794
78,64,1000,3.431192826
78,66,1000,4.300918323
78,68,1000,5.171137476
78,70,1000,4.91637565
78,72,1000,5.495987592
78,74,1000,7.229434387
78,76,1000,7.663636143
78,78,1000,8.881968629
78,80,1000,9.631829891
78,82,1000,11.750574535
78,84,1000,12.417074434
78,86,1000,12.265896604
78,88,1000,14.822729838
78,90,1000,16.142759313
78,92,1000,17.320780719
78,94,1000,18.966992491
78,96,1000,23.144752218
78,98,1000,20.619432427
78,100,1000,23.609044764
79,10,1000,0.005854065
79,12,1000,0.019891628
79,14,1000,0.032895564
79,16,1000,0.033428044
79,18,1000,0.030616409
79,20,1000,0.073516911
79,22,1000,0.112535257
79,24,1000,0.097374821
79,26,1000,0.124916895
79,28,1000,0.130692147
79,30,1000,0.230827352
79,32,1000,0.289217178
79,34,1000,0.632105743
79,36,1000,0.408951174
79,38,1000,0.565228749
79,40,1000,0.807824205
79,42,1000,0.926206581
79,44,1000,1.132347555
79,46,1000,1.003312507
79,48,1000,1.315358872
79,50,1000,1.822314253
79,52,1000,1.300384726
79,54,1000,2.092897264
79,56,1000,2.212585152
79,58,1000,2.187793292
79,60,1000,2.490647463
79,62,1000,3.725410068
79,64,1000,3.497870798
79,66,1000,4.717979473
79,68,1000,5.400373275
79,70,1000,5.735747746
79,72,1000,6.169148862
79,74,1000,6.992936396
79,76,1000,7.49092796
79,78,1000,8.369180961
79,80,1000,10.071642105
79,82,1000,10.428561965
79,84,1000,11.998283146
79,86,1000,11.726062773
79,88,1000,12.274303526
79,90,1000,14.951233
79,92,1000,17.207643689
79,94,1000,17.640580294
79,96,1000,20.962614668
79,98,1000,22.454549343
79,100,1000,23.790493449
80,10,1000,0.015657667
80,12,1000,0.017460037
80,14,1000,0.031286079
80,16,1000,0.03494604
80,18,1000,0.042176285
80,20,1000,0.067288688
80,22,1000,0.114178368
80,24,1000,0.110652436
80,26,1000,0.139075022
80,28,1000,0.134526998
80,30,1000,0.248438065
80,32,1000,0.523247653
80,34,1000,0.369511959
80,36,1000,0.409558798
80,38,1000,0.832345306
80,40,1000,0.584862874
80,42,1000,0.56742554
80,44,1000,1.035457461
80,46,1000,1.45103306
80,48,1000,1.531180843
80,50,1000,1.511023514
80,52,1000,2.047223405
80,54,1000,1.472354896
80,56,1000,2.704034719
80,58,1000,2.885034272
80,60,1000,3.014117437
80,62,1000,3.018222633
80,64,1000,3.66181402
80,66,1000,3.271817226
80,68,1000,4.668072811
80,70,1000,5.500065123
80,72,1000,5.397396453
80,74,1000,6.303449472
80,76,1000,7.703544226
80,78,1000,9.207089818
80,80,1000,7.970244978
80,82,1000,10.525025521
80,84,1000,11.004210717
80,86,1000,12.83760173
80,88,1000,15.255052798
80,90,1000,13.672995193
80,92,1000,15.647059996
80,94,1000,20.069656301
80,96,1000,20.614876918
80,98,1000,21.596931112
80,100,1000,23.627677538
81,10,1000,0.011583118
81,12,1000,0.012287684
81,14,1000,0.017696362
81,16,1000,0.043128159
81,18,1000,0.052545964
81,20,1000,0.05571181
81,22,1000,0.08018799
81,24,1000,0.068478281
81,26,1000,0.170404773
81,28,1000,0.165634577
81,30,1000,0.1842544
81,32,1000,0.344684151
81,34,1000,0.65204461
81,36,1000,0.43597128
81,38,1000,0.586453225
81,40,1000,0.649239144
81,42,1000,0.679685386
81,44,1000,0.974158465
81,46,1000,1.294505667
81,48,1000,0.94399714
81,50,1000,1.91239158
81,52,1000,1.973775396
81,54,1000,1.649164402
81,56,1000,1.882496031
81,58,1000,2.539632213
81,60,1000,3.467364288
81,62,1000,3.418577593
81,64,1000,3.332192021
81,66,1000,4.373217579
81,68,1000,4.747153784
81,70,1000,5.814059332
81,72,1000,5.43148595
81,74,1000,7.397484074
81,76,1000,7.068475783
81,78,1000,8.218172198
81,80,1000,9.794297475
81,82,1000,9.384256009
81,84,1000,12.827970638
81,86,1000,13.888612368
81,88,1000,14.412349578
81,90,1000,15.844855775
81,92,1000,14.557693133
81,94,1000,19.513325389
81,96,1000,19.609402003
81,98,1000,23.597188629
81,100,1000,20.809958052
82,10,1000,0.021767344
82,12,1000,0.018521337
82,14,1000,0.032335571
82,16,1000,0.038494965
82,18,1000,0.051776204
82,20,1000,0.078487008
82,22,1000,0.086660164
82,24,1000,0.099754575
82,26,1000,0.113260044
82,28,1000,0.331834107
82,30,1000,0.271842269
82,32,1000,0.249543711
82,34,1000,0.468002785
82,36,1000,0.362674771
82,38,1000,0.642094365
82,40,1000,1.18909092
82,42,1000,0.958334454
82,44,1000,1.106509743
82,46,1000,1.227081445
82,48,1000,1.05806172
82,50,1000,1.644296817
82,52,1000,1.708676227
82,54,1000,2.241794993
82,56,1000,2.518269208
82,58,1000,3.033628937
82,60,1000,3.549139005
82,62,1000,3.868299574
82,64,1000,3.679918616
82,66,1000,4.792333163
82,68,1000,5.223769469
82,70,1000,6.41355366
82,72,1000,5.819240818
82,74,1000,6.541935291
82,76,1000,6.470090725
82,78,1000,7.384450586
82,80,1000,10.404618372
82,82,1000,10.247418848
82,84,1000,11.197480186
82,86,1000,13.622638077
82,88,1000,12.986769001
82,90,1000,14.896309158
82,92,1000,15.523766508
82,94,1000,20.109845091
82,96,1000,21.342650191
82,98,1000,23.421835588
82,100,1000,25.15520716
83,10,1000,0.010762944
83,12,1000,0.014825949
83,14,1000,0.031817697
83,16,1000,0.038412179
83,18,1000,0.048695784
83,20,1000,0.070563522
83,22,1000,0.046972308
83,24,1000,0.328256239
83,26,1000,0.146338653
83,28,1000,0.210312826
83,30,1000,0.168301505
83,32,1000,0.279679358
83,34,1000,0.467200935
83,36,1000,0.481489813
83,38,1000,0.705583946
83,40,1000,0.793111653
83,42,1000,0.86091673
83,44,1000,0.929314583
83,46,1000,1.042757578
83,48,1000,1.209788386
83,50,1000,1.739598984
83,52,1000,2.082538596
83,54,1000,2.446440614
83,56,1000,2.804674541
83,58,1000,3.179588605
83,60,1000,2.72813337
83,62,1000,3.185668916
83,64,1000,3.867623011
83,66,1000,4.048875247
83,68,1000,4.539388701
83,70,1000,4.842391712
83,72,1000,6.269047214
83,74,1000,6.329105296
83,76,1000,7.531267429
83,78,1000,6.32361731
83,80,1000,8.53837793
83,82,1000,10.994230522
83,84,1000,11.629683264
83,86,1000,12.037456648
83,88,1000,13.893034412
83,90,1000,16.340772681
83,92,1000,17.209412906
83,94,1000,17.777755116
83,96,1000,18.249477722
83,98,1000,24.144483858
83,100,1000,23.081577566
84,10,1000,0.008385434
84,12,1000,0.021616918
84,14,1000,0.025108569
84,16,1000,0.033516823
84,18,1000,0.05691677
84,20,1000,0.070917989
84,22,1000,0.064897931
84,24,1000,0.109849117
84,26,1000,0.117144211
84,28,1000,0.176678896
84,30,1000,0.23536179
84,32,1000,0.26448022
84,34,1000,0.273981587
84,36,1000,0.581130838
84,38,1000,0.473108647
84,40,1000,0.819322584
84,42,1000,0.429345399
84,44,1000,1.061784895
84,46,1000,1.326702737
84,48,1000,1.365445268
84,50,1000,1.55166802
84,52,1000,1.304011213
84,54,1000,1.827722684
84,56,1000,2.263399349
84,58,1000,3.203435734
84,60,1000,2.720385059
84,62,1000,3.470522182
84,64,1000,3.706030379
84,66,1000,4.01022588
84,68,1000,5.077456571
84,70,1000,4.631693085
84,72,1000,5.482747056
84,74,1000,6.123743845
84,76,1000,7.051586256
84,78,1000,9.017354443
84,80,1000,8.736207366
84,82,1000,9.137694434
84,84,1000,12.440038594
84,86,1000,12.576389969
84,88,1000,13.724249572
84,90,1000,16.54501523
84,92,1000,17.70838095
84,94,1000,19.375564234
84,96,1000,20.016423089
84,98,1000,19.978589983
84,100,1000,24.989713502
85,10,1000,0.018550219
85,12,1000,0.012058148
85,14,1000,0.01710517
85,16,1000,0.050583903
85,18,1000,0.056774657
85,20,1000,0.072652601
85,22,1000,0.111512273
85,24,1000,0.075532336
85,26,1000,0.166312714
85,28,1000,0.189491293
85,30,1000,0.223002961
85,32,1000,0.27738589
85,34,1000,0.490261129
85,36,1000,0.36054329
85,38,1000,0.527297166
85,40,1000,0.604655565
85,42,1000,0.935709566
85,44,1000,0.920665126
85,46,1000,1.119615829
85,48,1000,1.466273907
85,50,1000,1.671233328
85,52,1000,2.11228907
85,54,1000,2.0793025
85,56,1000,2.059446517
85,58,1000,2.114735532
85,60,1000,3.518001774
85,62,1000,3.633744822
85,64,1000,4.161252908
85,66,1000,4.02980643
85,68,1000,5.029755308
85,70,1000,4.963142392
85,72,1000,6.702607489
85,74,1000,7.153969891
85,76,1000,7.26160184
85,78,1000,8.725468088
85,80,1000,9.542974823
85,82,1000,9.393459846
85,84,1000,11.57045581
85,86,1000,12.448696125
85,88,1000,14.221743881
85,90,1000,17.22610812
85,92,1000,14.15067137
85,94,1000,20.146257182
85,96,1000,21.501595539
85,98,1000,20.902933895
85,100,1000,25.263591599
86,10,1000,0.011632715
86,12,1000,0.011508527
86,14,1000,0.038967427
86,16,1000,0.031795648
86,18,1000,0.039911012
86,20,1000,0.060113641
86,22,1000,0.106043994
86,24,1000,0.092822353
86,26,1000,0.125788585
86,28,1000,0.135723456
86,30,1000,0.479769426
86,32,1000,0.242476273
86,34,1000,0.282969862
86,36,1000,0.564751153
86,38,1000,0.511058429
86,40,1000,0.820922154
86,42,1000,0.690036955
86,44,1000,1.069183642
86,46,1000,1.170250226
86,48,1000,1.322969748
86,50,1000,1.487099075
86,52,1000,1.562659573
86,54,1000,2.194865056
86,56,1000,2.792670476
86,58,1000,2.798679352
86,60,1000,3.161550194
86,62,1000,3.843284314
86,64,1000,4.400339882
86,66,1000,3.99002672
86,68,1000,4.865021238
86,70,1000,5.294654598
86,72,1000,5.843582943
86,74,1000,7.739181351
86,76,1000,7.284210609
86,78,1000,8.709033879
86,80,1000,10.341888252
86,82,1000,10.058697587
86,84,1000,11.24985494
86,86,1000,12.08004969
86,88,1000,14.349315105
86,90,1000,12.59458685
86,92,1000,14.695868084
86,94,1000,15.02545386
86,96,1000,18.466835546
86,98,1000,23.184779883
86,100,1000,23.522895134
87,10,1000,0.014715236
87,12,1000,0.016303456
87,14,1000,0.028446503
87,16,1000,0.049212233
87,18,1000,0.031525913
87,20,1000,0.060892265
87,22,1000,0.089935892
87,24,1000,0.107034816
87,26,1000,0.099302949
87,28,1000,0.131597686
87,30,1000,0.20493313
87,32,1000,0.518534362
87,34,1000,0.33500956
87,36,1000,0.45894319
87,38,1000,0.757042366
87,40,1000,0.385709041
87,42,1000,1.073219652
87,44,1000,0.560834192
87,46,1000,1.235353578
87,48,1000,1.386239097
87,50,1000,1.637098919
87,52,1000,1.758991879
87,54,1000,1.916399986
87,56,1000,2.553729077
87,58,1000,2.424923814
87,60,1000,2.595677551
87,62,1000,3.111153049
87,64,1000,3.448187608
87,66,1000,4.432849186
87,68,1000,5.393160912
87,70,1000,5.196089756
87,72,1000,5.874560947
87,74,1000,7.258461487
87,76,1000,7.691860365
87,78,1000,9.309981243
87,80,1000,9.665417023
87,82,1000,10.804274036
87,84,1000,12.638536569
87,86,1000,13.64285888
87,88,1000,13.638697799
87,90,1000,15.658233222
87,92,1000,19.181297536
87,94,1000,18.396779193
87,96,1000,21.125237938
87,98,1000,23.312172681
87,100,1000,16.932472357
88,10,1000,0.009337286
88,12,1000,0.02543985
88,14,1000,0.02623478
88,16,1000,0.047210859
88,18,1000,0.038032456
88,20,1000,0.073632855
88,22,1000,0.085499198
88,24,1000,0.093597637
88,26,1000,0.122404991
88,28,1000,0.152063456
88,30,1000,0.194982157
88,32,1000,0.545063374
88,34,1000,0.360475021
88,36,1000,0.45100193
88,38,1000,0.709408867
88,40,1000,0.485898492
88,42,1000,0.912260534
88,44,1000,0.935884043
88,46,1000,1.169475586
88,48,1000,1.212467988
88,50,1000,1.757313153
88,52,1000,1.908665966
88,54,1000,2.062446791
88,56,1000,1.394137398
88,58,1000,3.058063705
88,60,1000,3.308962464
88,62,1000,3.609512891
88,64,1000,3.336778795
88,66,1000,3.140173684
88,68,1000,4.907910843
88,70,1000,5.80797353
88,72,1000,6.042724366
88,74,1000,7.035401176
88,76,1000,7.109266337
88,78,1000,8.714688195
88,80,1000,9.192573834
88,82,1000,10.138120047
88,84,1000,11.212782421
88,86,1000,12.656246628
88,88,1000,12.663348486
88,90,1000,15.680300362
88,92,1000,16.737153963
88,94,1000,18.356740779
88,96,1000,17.758409556
88,98,1000,21.150096647
88,100,1000,26.007965475
89,10,1000,0.012754999
89,12,1000,0.015258108
89,14,1000,0.030666701
89,16,1000,0.036976731
89,18,1000,0.067300016
89,20,1000,0.056116574
89,22,1000,0.069812974
89,24,1000,0.113924569
89,26,1000,0.106874829
89,28,1000,0.3846181
89,30,1000,0.209159809
89,32,1000,0.285095352
89,34,1000,0.33426068
89,36,1000,0.441838876
89,38,1000,0.707113867
89,40,1000,0.604651258
89,42,1000,1.116976951
89,44,1000,1.125346136
89,46,1000,1.025145115
89,48,1000,1.335771117
89,50,1000,1.389333315
89,52,1000,1.815274845
89,54,1000,2.855158523
89,56,1000,1.685940893
89,58,1000,2.48923554
89,60,1000,2.524999316
89,62,1000,3.374706696
89,64,1000,4.130898535
89,66,1000,4.384305166
89,68,1000,5.972301721
89,70,1000,4.366297744
89,72,1000,6.313414134
89,74,1000,6.316736543
89,76,1000,6.792764625
89,78,1000,8.431920278
89,80,1000,10.293208054
89,82,1000,9.968337548
89,84,1000,12.258654682
89,86,1000,13.739704045
89,88,1000,13.654870343
89,90,1000,15.789818555
89,92,1000,20.180778704
89,94,1000,17.957054465
89,96,1000,19.189402398
89,98,1000,20.520681217
89,100,1000,23.808249498
90,10,1000,0.010617596
90,12,1000,0.017986975
90,14,1000,0.018065487
90,16,1000,0.019449769
90,18,1000,0.052823099
90,20,1000,0.04245754
90,22,1000,0.080161507
90,24,1000,0.069387898
90,26,1000,0.106551386
90,28,1000,0.441175052
90,30,1000,0.216562783
90,32,1000,0.258870347
90,34,1000,0.357185639
90,36,1000,0.403162845
90,38,1000,0.5861144
90,40,1000,0.535512384
90,42,1000,1.023916521
90,44,1000,0.867110269
90,46,1000,1.493250674
90,48,1000,1.192457796
90,50,1000,1.650822367
90,52,1000,1.831701972
90,54,1000,1.882893982
90,56,1000,2.712727571
90,58,1000,2.440884561
90,60,1000,3.437978586
90,62,1000,3.346765221
90,64,1000,3.501875166
90,66,1000,4.988378096
90,68,1000,4.868378643
90,70,1000,5.260445932
90,72,1000,6.590184305
90,74,1000,7.051345475
90,76,1000,7.10746398
90,78,1000,8.43444533
90,80,1000,9.420386423
90,82,1000,11.161853669
90,84,1000,11.123886515
90,86,1000,12.866445321
90,88,1000,12.311801019
90,90,1000,15.913168911
90,92,1000,18.548775383
90,94,1000,20.463613857
90,96,1000,19.873618289
90,98,1000,22.226348079
90,100,1000,26.681721723
91,10,1000,0.010085091
91,12,1000,0.027125813
91,14,1000,0.028260548
91,16,1000,0.030987335
91,18,1000,0.050992623
91,20,1000,0.047825476
91,22,1000,0.099871964
91,24,1000,0.124201521
91,26,1000,0.372289274
91,28,1000,0.16729052
91,30,1000,0.241381873
91,32,1000,0.292772016
91,34,1000,0.660937603
91,36,1000,0.402579878
91,38,1000,0.607899855
91,40,1000,0.725609423
91,42,1000,0.859604831
91,44,1000,0.831566603
91,46,1000,1.002535576
91,48,1000,1.322615303
91,50,1000,1.668679099
91,52,1000,1.954365842
91,54,1000,2.102176045
91,56,1000,2.147778297
91,58,1000,2.56509633
91,60,1000,3.074956234
91,62,1000,3.308558799
91,64,1000,3.90713853
91,66,1000,4.412035559
91,68,1000,4.707370561
91,70,1000,4.862798598
91,72,1000,6.408378137
91,74,1000,6.707470104
91,76,1000,8.4252592
91,78,1000,8.869608372
91,80,1000,8.979963995
91,82,1000,11.098606486
91,84,1000,10.266088755
91,86,1000,12.463475375
91,88,1000,15.429888338
91,90,1000,15.929241
91,92,1000,18.785277433
91,94,1000,18.812026389
91,96,1000,18.830969921
91,98,1000,18.584950579
91,100,1000,26.509628609
92,10,1000,0.014345522
92,12,1000,0.025665714
92,14,1000,0.041047922
92,16,1000,0.041395728
92,18,1000,0.036107415
92,20,1000,0.061988081
92,22,1000,0.073039959
92,24,1000,0.084063353
92,26,1000,0.134524224
92,28,1000,0.330093072
92,30,1000,0.214834049
92,32,1000,0.297481989
92,34,1000,0.540943844
92,36,1000,0.334364787
92,38,1000,0.692300921
92,40,1000,0.627765144
92,42,1000,0.721144223
92,44,1000,1.070079454
92,46,1000,1.135848323
92,48,1000,1.5249281
92,50,1000,1.408680744
92,52,1000,1.994476863
92,54,1000,2.084380323
92,56,1000,2.646004192
92,58,1000,2.818588599
92,60,1000,2.543135333
92,62,1000,3.61042414
92,64,1000,4.057475193
92,66,1000,4.708108693
92,68,1000,4.683278815
92,70,1000,5.920178442
92,72,1000,5.917817072
92,74,1000,6.786479069
92,76,1000,6.664393345
92,78,1000,8.368318703
92,80,1000,10.095442278
92,82,1000,10.883274387
92,84,1000,11.361629789
92,86,1000,13.748991531
92,88,1000,12.934768347
92,90,1000,15.426673559
92,92,1000,17.396495007
92,94,1000,17.756719632
92,96,1000,18.319231778
92,98,1000,23.751602489
92,100,1000,21.858075091
93,10,1000,0.012999809
93,12,1000,0.015377122
93,14,1000,0.034222153
93,16,1000,0.235614256
93,18,1000,0.036767641
93,20,1000,0.077655533
93,22,1000,0.079217027
93,24,1000,0.109432755
93,26,1000,0.135471499
93,28,1000,0.286104277
93,30,1000,0.23023923
93,32,1000,0.557026874
93,34,1000,0.328074539
93,36,1000,0.253161768
93,38,1000,0.631578062
93,40,1000,0.92531887
93,42,1000,0.651549832
93,44,1000,1.113027239
93,46,1000,1.163034423
93,48,1000,0.979048263
93,50,1000,1.643740551
93,52,1000,1.929760294
93,54,1000,1.664934143
93,56,1000,2.454730106
93,58,1000,2.367488875
93,60,1000,3.470430868
93,62,1000,3.652132909
93,64,1000,4.078895203
93,66,1000,4.089013875
93,68,1000,5.374281822
93,70,1000,5.508579125
93,72,1000,5.707114704
93,74,1000,7.155044008
93,76,1000,7.615751602
93,78,1000,7.521132107
93,80,1000,9.897669291
93,82,1000,11.716394002
93,84,1000,12.049682467
93,86,1000,13.190557698
93,88,1000,15.378910731
93,90,1000,15.865251675
93,92,1000,17.256623416
93,94,1000,16.091078112
93,96,1000,21.512727304
93,98,1000,19.411146681
93,100,1000,26.073342982
94,10,1000,0.015164203
94,12,1000,0.021519033
94,14,1000,0.032776072
94,16,1000,0.036098251
94,18,1000,0.019951276
94,20,1000,0.04823836
94,22,1000,0.084319801
94,24,1000,0.055540197
94,26,1000,0.137978162
94,28,1000,0.206976975
94,30,1000,0.461634284
94,32,1000,0.222685038
94,34,1000,0.247127764
94,36,1000,0.739807656
94,38,1000,0.476790118
94,40,1000,0.774833326
94,42,1000,0.832432499
94,44,1000,0.887194804
94,46,1000,1.354253379
94,48,1000,1.278416756
94,50,1000,1.735893548
94,52,1000,1.667423654
94,54,1000,2.070936293
